geographicaream49,country,region,measureditemcpc,crop,timepointyears,loss_per_clean,percentage_loss_of_quantity,loss_quantity,loss_qualitiative,loss_monetary,activity,fsc_location1,periodofstorage,treatment,causeofloss,samplesize,units,method_datacollection,tag_datacollection,reference,url
31,Azerbaijan,,112,maize (corn),2010,3.6601,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
31,Azerbaijan,,112,maize (corn),2010,3.6601,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
31,Azerbaijan,,112,maize (corn),2010,3.6601,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
31,Azerbaijan,,113,rice,2010,3.0303,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
31,Azerbaijan,,115,barley,2010,1.1299,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
31,Azerbaijan,,1221,watermelons,2010,8.6722,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
31,Azerbaijan,,1233,eggplants (aubergines),2010,1.888,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
31,Azerbaijan,,1510,Potatoes,2010,0.98,0.981849829,,,,,Total Supply Chain Estimate,,,,,,Nsi Web. Electronic Publication. Fbs. Assumed To Be Digit Error. To Be Double Checked With Oth Off Sources,Food Balance Sheet/Ag. Production Questionnaire,FAO Sources,
31,Azerbaijan,,1510,Potatoes,2010,0.98,0.981881285,,,,,Total Supply Chain Estimate,,,,,,Nsi Web. National Fbs. Considered To Be Digit Error. To Be Double Checked,Food Balance Sheet/Ag. Production Questionnaire,FAO Sources,
31,Azerbaijan,,1510,potatoes,2010,0.9818,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
32,Argentina,,112,maize (corn),2010,1.3237,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
32,Argentina,,112,maize (corn),2010,1.3237,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
32,Argentina,,112,maize (corn),2010,1.3237,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
32,Argentina,,1520.01,"cassava, fresh",2010,8.2508,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
320,Guatemala,,111,wheat,2010,0.1013,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
320,Guatemala,,112,maize (corn),2010,3.4793,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
320,Guatemala,,112,maize (corn),2010,3.4793,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
320,Guatemala,,112,maize (corn),2010,3.4793,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
320,Guatemala,,113,rice,2010,1.1192,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
320,Guatemala,,114,sorghum,2010,3.6255,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
320,Guatemala,,1231,"chillies and peppers, green (capsicum spp. and pimenta spp.)",2010,9.9982,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
320,Guatemala,,1234,tomatoes,2010,12.0514,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
320,Guatemala,,1253.02,"onions and shallots, dry (excluding dehydrated)",2010,9.0045,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
320,Guatemala,,1311,Avocados,2010,20,19.99978788,,,,,Total Supply Chain Estimate,,,,,,Hoja De Balance De Alimentos 2010 - Instituto Nacional De Estadistica (Ine),Food Balance Sheet/Ag. Production Questionnaire,FAO Sources,
320,Guatemala,,1311,avocados,2010,19.9964,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
320,Guatemala,,1318,Pineapples,2010,20,19.99991463,,,,,Total Supply Chain Estimate,,,,,,Hoja De Balance De Alimentos 2010 - Instituto Nacional De Estadistica (Ine),Food Balance Sheet/Ag. Production Questionnaire,FAO Sources,
320,Guatemala,,1318,pineapples,2010,19.9965,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
320,Guatemala,,1610,"coffee, green",2010,0.4026,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
320,Guatemala,,1652,Chillies And Peppers,2010,10,10,,,,,Total Supply Chain Estimate,,,,,,Hoja De Balance De Alimentos 2010 - Instituto Nacional De Estadistica (Ine),Food Balance Sheet/Ag. Production Questionnaire,FAO Sources,
320,Guatemala,,1701,"Beans, Dry",2010,15.4,15.39997046,,,,,Total Supply Chain Estimate,,,,,,Hoja De Balance De Alimentos 2010 - Instituto Nacional De Estadistica (Ine),Food Balance Sheet/Ag. Production Questionnaire,FAO Sources,
320,Guatemala,,1701,"beans, dry",2010,14.46,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
320,Guatemala,,1802,sugar cane,2010,1,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
324,Guinea,,112,Maize (Corn),2010,3.1,3.1,,,,,Producer,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (Corn),2010,3.1,3.1,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
332,Haiti,,1316,Mangoes,2010,50,50,,,,Sorting/Grading,Producer,,,"Rejected Fruits Could Be Immature, Over Ripe, Bruised Or Fly Infested, With A Low Chance Of Commercializationthey'Re Also Picked And Then Sorted For Marketability, An Un Measured Percent Also Stays In The Fsc As Animal Feed",,,Interviews,Survey,CRS/ CIAT,https://www.crs.org/sites/default/files/tools-research/assessment-of-haitian-mango-value-chain.pdf
332,Haiti,,1316,Mangoes,2010,50,50,,,,Sorting/Grading,Producer,,,"Rejected Fruits Could Be Immature, Over Ripe, Bruised Or Fly Infested, With A Low Chance Of Commercializationthey'Re Also Picked And Then Sorted For Marketability, An Un Measured Percent Also Stays In The Fsc As Animal Feed",,,Interviews,-,CRS/ CIAT,https://www.crs.org/sites/default/files/tools-research/assessment-of-haitian-mango-value-chain.pdf
348,Hungary,,111,Wheat,2010,1.95,1.945749081,,,,,Total Supply Chain Estimate,,,,,,Nsi. Agriculture. Year Data,FAO Sources,FAO Sources,
348,Hungary,,111,wheat,2010,1.9457,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,112,Maize (Corn),2010,2.78,2.783386725,,,,,Total Supply Chain Estimate,,,,,,Nsi Web. Agriculture. Year Data,FAO Sources,FAO Sources,
348,Hungary,,112,maize (corn),2010,2.7834,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,112,maize (corn),2010,2.7834,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,112,maize (corn),2010,2.7834,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,113,rice,2010,1.0351,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,116,rye,2010,1.5607,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,117,Oats,2010,1.1,1.097735814,,,,,Total Supply Chain Estimate,,,,,,Nsi Web. Agriculture. Year Data,FAO Sources,FAO Sources,
348,Hungary,,117,oats,2010,1.0977,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1212,cabbages,2010,7.0522,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1221,watermelons,2010,2.4099,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1229,cantaloupes and other melons,2010,1.5129,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1231,"chillies and peppers, green (capsicum spp. and pimenta spp.)",2010,3.6751,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1232,cucumbers and gherkins,2010,1.0529,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1234,tomatoes,2010,0.9682,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1235,"pumpkins, squash and gourds",2010,1.2186,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1241.9,"other beans, green",2010,0.8669,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1242,"peas, green",2010,1.4736,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1251,carrots and turnips,2010,5.1254,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1253.02,"onions and shallots, dry (excluding dehydrated)",2010,4.157,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1290.9,"other vegetables, fresh n.e.c.",2010,2.2635,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1330,grapes,2010,0.0017,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1341,apples,2010,0.966,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1342.01,pears,2010,0.9307,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1343,apricots,2010,0.1848,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1344.01,sour cherries,2010,0.4434,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1344.02,cherries,2010,1.9104,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1345,peaches and nectarines,2010,0.3506,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1346,plums and sloes,2010,0.3528,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1351.01,currants,2010,0.3893,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1353.01,raspberries,2010,0.6281,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1354,strawberries,2010,0.5203,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1371,"almonds, in shell",2010,19.0476,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,141,soya beans,2010,0.1416,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1443,Rapeseed Or Colza Seed,2010,0.31,0.310392202,,,,,Total Supply Chain Estimate,,,,,,Nsi Web. Production And Use Of Main Crops Grown On Arable Land. Http://Faostatws/Faostat_Ws/Edit/\Dataset.Html,FAO Sources,FAO Sources,
348,Hungary,,1443,rapeseed or colza seed,2010,0.3104,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1445,sunflower seed,2010,1.1521,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1510,Potatoes,2010,4.23,4.228262525,,,,,Total Supply Chain Estimate,,,,,,Eurostat,National Acctounts,FAO Sources,
348,Hungary,,1510,potatoes,2010,4.2283,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1701,"beans, dry",2010,0.9174,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,1704,"lentils, dry",2010,1.4035,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,231,"hen eggs in shell, fresh",2010,1.1199,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,21111.01,"meat of cattle with the bone, fresh or chilled",2010,1.8117,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,21121,"meat of chickens, fresh or chilled",2010,4.5173,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,21151,"edible offal of cattle, fresh, chilled or frozen",2010,7.0077,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
348,Hungary,,21153,"edible offal of pigs, fresh, chilled or frozen",2010,5.225,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
356,India,,1213,Cauliflower,2010,35.5,31-40,,,,,Harvest,,,,,,,Rapid Assessment,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1232,Cucurbits,2010,15,10.0-20,,,,,Harvest,,,,,,,Rapid Assessment,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1232,Cucurbits,2010,5.4,3.8-7,,,,,Wholesale,,,"Decay, Mechanic Damage, Sorting",10,,,Case Study,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1232,Cucurbits,2010,7.1,5-9.2,,,,,Retail,,,"Decay, Mechanic Damage, Sorting",10,,,Case Study,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1232,Cucurbits,2010,8.6,4.5-12.7,,,,,Producer,,,"Decay, Mechanic Damage, Sorting",10,,,Case Study,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1233,Eggplant,2010,7.1,4.2-10,,,,,Retail,,,"Decay, Mechanic Damage, Sorting",10,,,Case Study,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1233,Eggplant,2010,10.75,7.5-14,,,,,Producer,,,"Decay, Mechanic Damage, Sorting",10,,,Case Study,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1233,Eggplant,2010,12.8,6-19.6,,,,,Wholesale,,,"Decay, Mechanic Damage, Sorting",10,,,Case Study,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1234,Tomatoes,2010,17.5,15-20,,,,,Producer,,,"rough handling, the effects of high ambient temperatures and poor quality
package",,,,Rapid Assessment,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1234,Tomatoes,2010,4.2,3.64-4.75,,,,,Harvest,,,,,,,Rapid Assessment,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1234,Tomatoes,2010,4.74,3.94-5.54,,,,,Producer,,,,,,,Rapid Assessment,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1234,Tomatoes,2010,9.44,8.18-10.69,,,,,Storage,,,,,,,Rapid Assessment,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1234,Tomatoes,2010,11.88,10.3-13.46,,,,,Transport,,,,,,,Rapid Assessment,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1234,Tomatoes,2010,7.5,5.0-10,,,,,Producer,,,"Decay, Mechanic Damage, Sorting",10,,,Case Study,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1234,Tomatoes,2010,11.05,7-15.1,,,,,Wholesale,,,"Decay, Mechanic Damage, Sorting",10,,,Case Study,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1234,Tomatoes,2010,12.45,8.5-16.4,,,,,Retail,,,"Decay, Mechanic Damage, Sorting",10,,,Case Study,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1312,Bananas,2010,28.5,26-31,,,,,Harvest,,,,,,,Rapid Assessment,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1316,Mangoes,2010,24.75,18.5-31,,,,,Harvest,,,,,,,Rapid Assessment,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1316,Guava,2010,27.5,25-30,,,,,Harvest,,,,,,,Rapid Assessment,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1316,Mangoes,2010,3,2.0-4,,,,,Harvest,,,,,,,Rapid Assessment,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1316,Mangoes,2010,4,3.0-5,,,,,Retail,,,,,,,Rapid Assessment,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1316,Mangoes,2010,4.5,4.0-5,,,,Handling,Producer,,,,,,,Rapid Assessment,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1316,Mangoes,2010,5.75,4.5-7,,,,,Storage,,,,,,,Rapid Assessment,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1316,Mangoes,2010,7.5,5.0-10,,,,,Transport,,,,,,,Rapid Assessment,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1316,Mangoes,2010,5.75,5-6.5,,,,,Producer,,,"Decay, Mechanic Damage, Sorting",10,,,Case Study,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1316,Mangoes,2010,6.95,6-7.9,,,,,Wholesale,,,"Decay, Mechanic Damage, Sorting",10,,,Case Study,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1316,Mangoes,2010,8.3,7.1-9.5,,,,,Retail,,,"Decay, Mechanic Damage, Sorting",10,,,Case Study,,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,1510,Potatoes,2010,23.5,19-28,,,,,Harvest,,,,,,,Rapid Assessment,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf
356,India,,231,Eggplant  (Brinjal),2010,62.5,45-80,,,,,Harvest,,,,,,,Rapid Assessment,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf
360,Indonesia,,112,maize (corn),2010,5.4562,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
360,Indonesia,,112,maize (corn),2010,5.4562,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
360,Indonesia,,112,maize (corn),2010,5.4562,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
360,Indonesia,,113,rice,2010,5.4001,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
360,Indonesia,,1354,Strawberries,2010,30,30,,,,,,,,due to poor quality No use of maturity indices Lack of knowledge Issues with access to credit,"50 faculty/extension agents 11,000 farmers",,,Rapid Assessment,,http://ucanr.edu/datastoreFiles/234-1847.pdf
360,Indonesia,,141,soya beans,2010,4.5325,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
360,Indonesia,,142,"groundnuts, excluding shelled",2010,1.2294,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
360,Indonesia,,1510,potatoes,2010,5.1847,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
360,Indonesia,,1520.01,"cassava, fresh",2010,12.9985,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
360,Indonesia,,1530,sweet potatoes,2010,9.9949,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
360,Indonesia,,2211,raw milk of cattle,2010,5.0026,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
372,Ireland,,111,Wheat,2010,3.29,3.288490284,,,,,Total Supply Chain Estimate,,,,,,Eurostat,National Acctounts,FAO Sources,
372,Ireland,,111,wheat,2010,3.2875,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
372,Ireland,,115,Barley,2010,2.37,2.371218316,,,,,Total Supply Chain Estimate,,,,,,Eurostat,National Acctounts,FAO Sources,
372,Ireland,,115,barley,2010,2.371,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
372,Ireland,,117,Oats,2010,2.03,2.027027027,,,,,Total Supply Chain Estimate,,,,,,Www.Cso.Ie (Central Statistic Office),FAO Sources,FAO Sources,
372,Ireland,,117,oats,2010,2.0257,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
372,Ireland,,1359.9,other fruits n.e.c. ,2010,5,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
372,Ireland,,1510,potatoes,2010,2.3832,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
376,Israel,,112,maize (corn),2010,1.7334,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
376,Israel,,112,maize (corn),2010,1.7334,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
376,Israel,,112,maize (corn),2010,1.7334,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
376,Israel,,114,sorghum,2010,0.3866,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
376,Israel,,115,barley,2010,0.1449,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
376,Israel,,1321,pomelos and grapefruits,2010,0.2935,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
376,Israel,,1322,lemons and limes,2010,0.2228,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
376,Israel,,1323,oranges,2010,0.5266,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
376,Israel,,1341,apples,2010,2.2818,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
376,Israel,,2211,raw milk of cattle,2010,0.7275,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,111,wheat,2010,0.4895,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,112,maize (corn),2010,0.1219,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,112,maize (corn),2010,0.1219,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,112,maize (corn),2010,0.1219,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,115,barley,2010,0.1817,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,117,oats,2010,2.2155,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,1213,cauliflowers and broccoli,2010,8.8908,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,1215,spinach,2010,11.0366,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,1234,tomatoes,2010,3.3196,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,1290.9,"other vegetables, fresh n.e.c.",2010,7.1429,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,1330,grapes,2010,0.642,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,1443,rapeseed or colza seed,2010,1.1134,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,1445,sunflower seed,2010,2.3485,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,1450,olives,2010,0.1419,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,1530,sweet potatoes,2010,0.6912,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,1709.01,vetches,2010,4.0911,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,1801,sugar beet,2010,1.2957,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
380,Italy,,231,"hen eggs in shell, fresh",2010,0.2646,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
392,Japan,,111,Wheat,2010,29.06,29.05653772,,,,,Total Supply Chain Estimate,,,,,,Http://Www.Maff.Go.Jp/E/Tokei/Kikaku/Nenji_E/86Nenji/Index.Html#Nse004,FAO Sources,FAO Sources,
392,Japan,,111,wheat,2010,2.7452,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
392,Japan,,112,maize (corn),2010,0.0185,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
392,Japan,,112,maize (corn),2010,0.0185,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
392,Japan,,112,maize (corn),2010,0.0185,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
392,Japan,,113,rice,2010,1.622,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
392,Japan,,115,barley,2010,6.6494,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
392,Japan,,141,soya beans,2010,1.9847,,,,,,Total Supply Chain Estimate,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,,
